Date,Open,High,Low,Close,Volume,Range,%K(Fast)(14),"%D(Fast)(14,3)","VWMA(C,20)",%K(Fast)(9),"%D(Fast)(9,3)",%K(Fast)(40),"%D(Fast)(40,4)","%K(Full)(60,10)","%D(Full)(60,10,10)",ATR(14)
2/1/25 6:58,5974.5,5975.5,5969.5,5972.5,5169,6,83.2,87.2,5954.44,75.3,81.8,86.4,87.1,71.4,50.9,6.161
2/1/25 6:59,5972.5,5975.5,5971,5974.75,2917,4.5,89.2,88.2,5956.04,84.5,83.2,91.5,88.9,74.9,55.3,6.161
2/1/25 7:00,5974.75,5979.25,5972,5975.25,6935,7.25,87.9,88,5958.55,83,83.1,91.1,89.7,77.9,59.4,6.196
2/1/25 7:01,5975,5976,5971.25,5973.25,4286,4.75,81.1,84.6,5960.01,64.2,73.6,86.6,88.5,79.5,63,6.143
2/1/25 7:02,5973.25,5977.75,5972.25,5974.25,4621,5.5,83.3,84,5961.71,68.3,70.9,88.8,88.6,81.2,66.3,6.214
2/1/25 7:03,5974.25,5975.75,5971.25,5972,4406,4.5,71,77.5,5963.37,25.6,48.3,83.8,86.7,81.6,69.1,5.839
2/1/25 7:04,5972.25,5979.25,5971.75,5978.75,4381,7.5,98,87.7,5964.6,94.9,71.6,98.9,91.6,84.8,72,5.839
2/1/25 7:05,5979,5984,5977.75,5979.5,7359,6.25,84.1,85.9,5966.33,69,70.3,90.9,91.3,85.9,74.5,6
2/1/25 7:06,5979.5,5985,5977.5,5978.5,5182,7.5,71.1,78.5,5968.24,58.1,64.2,87.1,89.6,86.1,76.6,5.982
2/1/25 7:07,5978.5,5978.75,5973.25,5975.25,5074,5.5,54.7,66.6,5969.41,30.4,47.3,80.7,86.1,85.1,78.2,6.089
2/1/25 7:08,5975.5,5979.25,5975,5979.25,3812,4.25,62.9,64.7,5970.56,58.2,52.7,88.6,87.1,85.8,79.5,5.732
2/1/25 7:09,5979.25,5980.5,5976.5,5978.25,2964,4,56.5,60.6,5971.65,50.9,51.8,86.6,86.9,85.9,80.7,5.393
2/1/25 7:10,5978,5979.75,5974.25,5979.75,3859,5.5,66.1,63.4,5973.49,61.8,56.8,89.6,88,86.6,81.8,5.5
2/1/25 7:11,5979.75,5983,5979,5980.25,3722,4,69.4,66.4,5974.44,65.5,61.1,90.6,89,87.3,82.8,5.5
2/1/25 7:12,5980.5,5981.5,5977.75,5978.5,3349,3.75,53.6,60,5975.16,50.9,56,87.1,88.3,87.3,83.6,5.339
2/1/25 7:13,5978.75,5982.75,5976,5982,3662,6.75,78.2,69.1,5976.11,74.5,65.3,94.1,90.6,88.5,84.5,5.5
2/1/25 7:14,5982.25,5983,5979,5979.5,2964,4,60,64.5,5976.49,53.2,59.2,89.1,90,88.6,85.2,5.268
2/1/25 7:15,5979.75,5981.5,5978.25,5980.25,3570,3.25,65.5,65,5976.89,71.8,65.5,90.6,90.2,89,85.9,5.161
2/1/25 7:16,5980.5,5982.25,5978.5,5979.5,2797,3.75,60,62.5,5977.08,60,62.8,89.1,89.8,89,86.5,5.036
2/1/25 7:17,5979.5,5979.75,5973,5974,3984,6.75,17,39.7,5977.05,10,36.4,78.2,85.2,87,86.6,5.196
2/1/25 7:18,5974,5977,5972.5,5974.25,4427,4.5,14,26.9,5977.19,16.7,26.5,78.7,82.6,85.5,86.4,4.982
2/1/25 7:19,5974.5,5975.5,5967.5,5968,5180,8,2.9,14.9,5976.72,3.2,14.9,66.3,76.1,82,85.6,5.107
2/1/25 7:20,5967.75,5969.5,5957.5,5959.5,8763,12,7.8,11.4,5975.13,7.8,11.4,49.3,65.4,76.1,83.9,5.429
2/1/25 7:21,5959.25,5960.5,5952,5955.25,9719,8.5,10.5,10.9,5973.15,10.5,10.9,40.8,55.5,69.8,81.3,5.643
2/1/25 7:22,5955.25,5956.75,5948.75,5950.75,8294,8,5.8,8.4,5971.19,5.8,8.4,27.1,44.2,62.9,78,5.911
2/1/25 7:23,5950.75,5951.5,5946.25,5950.5,6831,5.25,11.6,10,5969.74,11.8,10.1,23.3,35.8,57.2,74.2,6
2/1/25 7:24,5950.75,5953.25,5947,5950.25,6920,6.25,10.9,10.4,5968.04,11.1,10.6,17.8,28.6,52.5,70.3,6.054
2/1/25 7:25,5950,5954.75,5948.75,5954.25,6047,6,21.8,16.1,5966.38,23.9,17.2,25.5,27.3,50.1,66.6,6.196
2/1/25 7:26,5954.25,5958,5952,5955.25,5229,6,24.5,20.3,5965.19,29.3,23.3,23.2,25.7,48.4,63.3,6.357
2/1/25 7:27,5955.5,5956.5,5950.75,5952.75,4995,5.75,17.7,19,5964.07,22.2,22.7,16.8,22.1,46.2,60.2,6.286
2/1/25 7:28,5952.75,5953.5,5945.5,5947.5,5606,8,5.4,12.2,5962.6,8.3,15.5,5.1,15.3,42.5,57,6.571
2/1/25 7:29,5947.25,5952.25,5947.25,5951,3995,5,15,13.6,5961.71,36.7,26.1,13.9,14.8,40.7,54,6.696
2/1/25 7:30,5951,5953.25,5944.5,5944.5,6256,8.75,,6.8,5960.04,,13.1,,8.9,36.9,50.9,7.054
2/1/25 7:31,5944.75,5945.5,5937.75,5939.5,7857,7.75,4.5,5.6,5957.9,8.6,10.8,3.7,6.8,32,47.5,7.125
2/1/25 7:32,5939.25,5947.25,5939,5947,5815,8.25,24.5,15.1,5956.73,45.7,28.3,19.6,11.9,30.7,44.4,7.393
2/1/25 7:33,5946.75,5948.25,5944.5,5945.75,4308,3.75,25.2,20.1,5955.5,39.5,33.9,16.9,13.9,29.1,41.6,7.089
2/1/25 7:34,5945.5,5950.75,5944.5,5945.5,5271,6.25,34.1,27.1,5954.43,38.3,36.1,16.4,14.9,27.8,39.1,6.679
2/1/25 7:35,5945.25,5945.5,5939.5,5943.25,5043,6,27.2,27.1,5953.16,29.3,32.7,11.6,13.6,25.9,36.7,6.5
2/1/25 7:36,5943,5949,5941,5948.75,3605,8,54.3,40.7,5952.4,69.8,51.3,23.3,17.5,26.3,34.8,6.5
2/1/25 7:37,5948.5,5954.75,5943.25,5945.75,7175,11.5,39.5,40.1,5951.3,47.1,49.2,16.9,17.3,25.6,33.1,6.946
2/1/25 7:38,5945.75,5946,5942.25,5945,3734,3.75,35.8,38,5950.26,42.6,45.9,15.3,16.5,24.7,31.6,6.768
2/1/25 7:39,5945.25,5946.25,5942.75,5944.5,2656,3.5,33.3,35.6,5949.35,39.7,42.8,14.3,15.6,23.8,30.2,6.589
2/1/25 7:40,5944.5,5949,5943.75,5945.75,2839,5.25,42.7,39.2,5948.47,42.9,42.8,16.9,16.1,23.5,29,6.536
2/1/25 7:41,5945.75,5945.75,5937.25,5939,5121,8.5,10,24.6,5947.41,10,26.4,3.7,11.1,20.7,27.5,6.732
2/1/25 7:42,5938.75,5941.25,5935.5,5940.5,5712,5.75,26,25.3,5946.77,26,26.2,10.1,10.7,18.8,25.9,6.571
2/1/25 7:43,5940.5,5941.75,5937,5941.75,4720,4.75,32.5,28.9,5946.29,32.5,29.3,12.6,11.5,17.7,24.4,6.554
2/1/25 7:44,5941.5,5943.5,5938,5943,4302,5.5,39,33.9,5945.88,39,34.1,15.2,13,17.2,23.1,6.321
2/1/25 7:45,5942.75,5944.75,5938.75,5942.75,4955,6,37.7,35.8,5945.21,37.7,35.9,14.6,13.6,16.8,21.9,6.196
2/1/25 7:46,5942.5,5943.75,5937,5937.75,4177,6.75,11.7,23.7,5944.36,16.7,26.3,4.7,10.1,14.5,20.6,6.089
2/1/25 7:47,5937.5,5940.5,5936.25,5939.5,3529,4.25,20.8,22.3,5943.75,29.6,28,8.4,9.4,13.4,19.3,6.125
2/1/25 7:48,5939.75,5949.25,5938.5,5949,5216,10.75,70.1,46.2,5943.81,98.2,63.1,28.4,17,15.9,18.7,6.446
2/1/25 7:49,5949,5953.75,5947,5952.25,5797,6.75,87,66.6,5944.02,91.8,77.4,35.3,24.3,19.2,18.8,6.5
2/1/25 7:50,5952.25,5953.5,5949.75,5952.75,3115,3.75,89.6,78.1,5944.27,94.5,86,36.3,29.1,22,19.3,6.196
2/1/25 7:51,5952.75,5957.75,5951,5956.5,5850,6.75,94.4,86.2,5945.45,94.2,90.1,44.2,35.2,25.7,20.5,5.857
2/1/25 7:52,5956.5,5960.75,5954.25,5955.5,5290,6.5,79.2,82.7,5945.92,78.6,84.3,42.1,37.9,28.4,21.9,6.054
2/1/25 7:53,5955.5,5956,5944,5949,6567,12,53.5,68.1,5946.15,52,68.2,28.4,34.1,28.2,23.1,6.661
2/1/25 7:54,5949,5957,5948.25,5957,4147,8.75,85.1,76.6,5946.66,84.7,76.4,46,38.9,31,24.5,6.911
2/1/25 7:55,5957,5958.5,5952.75,5953.5,4009,5.75,71.3,74,5947.15,70.4,73.4,38.5,38.7,31.9,25.9,6.714
2/1/25 7:56,5953.25,5955.75,5951.5,5954.5,2541,4.25,74.5,74.2,5947.29,71.9,72.7,42.9,40.4,33.1,27.2,6.607
2/1/25 7:57,5954.5,5955.25,5951.5,5952.5,2443,3.75,66.3,70.3,5947.56,50.7,61.7,41,40.6,33.3,28.3,6.536
2/1/25 7:58,5952.25,5954.25,5949.25,5950,2875,5,56.1,63.2,5947.75,35.8,48.8,36.3,38.9,32.6,29.1,6.5
2/1/25 7:59,5950,5950.75,5944.75,5948,4645,6,48,55.6,5947.86,23.9,36.3,36.8,38,31.3,29.5,6.5
2/1/25 8:00,5948.25,5950.75,5945.75,5947,4065,5,43.9,49.7,5947.89,17.9,27.1,45.5,41,29.8,29.5,6.375
2/1/25 8:01,5946.75,5947.75,5944.5,5947,3179,3.25,38.2,44,5948.38,20.7,23.9,45.5,42.8,28.6,29.4,6.304
2/1/25 8:02,5946.75,5948.5,5935,5936.75,7280,13.5,6.8,25.4,5947.94,7.4,15.7,6.8,28.4,24,28.4,6.5
2/1/25 8:03,5936.75,5938,5930.5,5931.5,7395,7.5,3.3,14.3,5946.92,3.6,9.6,3.3,18.4,20,26.9,6.554
2/1/25 8:04,5931.5,5932.75,5924,5928.75,10300,8.75,12.9,13.6,5945.18,15,12.3,12.9,16.2,17.8,25.2,6.911
2/1/25 8:05,5928.5,5931.75,5927.5,5929.75,4253,4.25,15.6,14.6,5944.63,18.4,15.3,15.6,16,16.3,23.6,6.732
2/1/25 8:06,5929.75,5935.25,5928.25,5932,4386,7,23.2,18.9,5944.35,26.4,20.9,21.8,18.3,15.8,22.2,6.768
2/1/25 8:07,5932,5932.75,5927.5,5929.75,3023,5.25,16.7,17.8,5944.07,21.5,21.2,15.6,17.2,14.7,20.8,6.286
2/1/25 8:08,5930,5932.5,5927,5927.25,3540,5.5,9.4,13.6,5943.17,12.1,16.7,8.8,13.9,13,19.4,6.054
2/1/25 8:09,5927,5932.5,5927,5931.75,3232,5.5,24.4,19,5942.2,31.6,24.2,21.1,16.8,13,18.2,6.036
2/1/25 8:10,5931.5,5932,5925.75,5928.75,3703,6.25,15.2,17.1,5941.31,19.4,21.8,12.9,15.2,12.1,17.1,6.179
2/1/25 8:11,5929,5934.75,5928,5934,3372,6.75,33.1,25.1,5940.05,71.4,46.6,27.2,20,13,16.4,6.393
2/1/25 8:12,5934,5935.5,5930,5931.5,4003,5.5,28,26.6,5938.74,65.2,55.9,20.4,20.2,13,15.8,6.429
2/1/25 8:13,5931.5,5934,5930.5,5933.5,1709,3.5,35.5,31,5937.84,79.5,67.7,25.9,22.4,13.5,15.3,6.25
2/1/25 8:14,5933.5,5940.25,5933,5937,3767,7.25,53.1,42,5936.85,77.6,72.6,35.4,27.6,15.1,15.3,6.411
2/1/25 8:15,5937,5937.75,5933.5,5934.5,3105,4.25,42.9,42.5,5935.95,60.3,66.5,28.6,28,15.7,15.4,6.482
2/1/25 8:16,5934.5,5940,5932.75,5937,3108,7.25,80,61.2,5935.43,77.6,72,35.4,30.9,17,15.7,6.036
2/1/25 8:17,5937,5939,5935.5,5937.5,2010,3.5,83.1,72.2,5934.98,81,76.5,36.7,33.3,18.6,16.2,5.75
2/1/25 8:18,5937.25,5938.75,5935.25,5938.75,2067,3.5,89.7,80.9,5934.54,89.7,83.1,40.1,36,20.4,17,5.375
2/1/25 8:19,5938.75,5943.5,5936.5,5942.25,3290,7,93,86.9,5934.08,91.9,87.5,49.7,41.5,24,18.2,5.571
2/1/25 8:20,5942.25,5943.25,5935.5,5936.5,3927,7.75,60.6,73.7,5933.55,48.1,67.8,34,38.5,25.8,19.6,5.625
2/1/25 8:21,5936.5,5937,5934,5936,2673,3,57.7,65.7,5933.1,42.3,55.1,32.7,36.2,27.1,21,5.464
2/1/25 8:22,5935.75,5937.25,5932,5933.5,2559,5.25,43.7,54.7,5932.76,13,34.1,25.9,32,26.8,22,5.446
2/1/25 8:23,5933.5,5941.75,5932.75,5941.5,2651,9,88.7,71.7,5933.22,82.6,58.3,47.6,38.3,30.6,23.6,5.696
2/1/25 8:24,5941.5,5949.5,5941.25,5946.25,7231,8.25,84.9,78.3,5935.29,81.4,69.9,60.5,47.2,36.1,25.9,5.839
2/1/25 8:25,5946.25,5947.25,5943.5,5944.5,2709,3.75,74.4,76.3,5936.03,71.4,70.7,55.8,50.6,39.6,28.4,5.625
2/1/25 8:26,5944.25,5949,5941.75,5948.5,3497,7.25,94.7,85.5,5936.97,94.3,82.5,66.7,57,44.6,31.3,5.75
2/1/25 8:27,5948.5,5948.75,5944,5945.5,2417,4.75,77.1,81.3,5937.62,77.1,79.8,58.5,57.6,47.1,34.2,5.839
2/1/25 8:28,5945.5,5948.5,5945.25,5948.5,1720,3.25,94.3,87.8,5938.51,94.3,87,66.7,61.2,50.7,37.2,5.554
2/1/25 8:29,5948.5,5949,5946.5,5947.75,1596,2.5,90,88.9,5939.11,90,88.5,64.6,62.6,53.2,40.1,5.429
2/1/25 8:30,5947.5,5950.5,5944.25,5947.5,2557,6.25,83.8,86.3,5940.1,83.8,86.2,63.9,63.1,55.1,42.8,5.357
2/1/25 8:31,5947.25,5948,5943.25,5945.75,1963,4.75,74.3,80.3,5940.64,73.2,79.7,59.2,61.6,55.9,45.2,5.446
2/1/25 8:32,5945.5,5947.25,5943.75,5946.25,1653,3.5,77,78.7,5941.46,54.1,66.9,64.5,62.7,56.7,47.3,5.446
2/1/25 8:33,5946,5949.25,5943.75,5949,1696,5.5,91.9,85.3,5941.93,82.9,74.9,72.5,66.6,58.8,49.4,5.339
2/1/25 8:34,5949,5950.5,5946.75,5948.5,2216,3.75,89.2,87.2,5942.54,77.1,76,71,68.4,60.2,51.4,5.054
2/1/25 8:35,5948.5,5952.5,5948,5952.5,2275,4.5,100,93.6,5943.42,100,88,89.8,76.9,63.4,53.5,5.161
2/1/25 8:36,5952.25,5953.5,5949.75,5951.5,2732,3.75,90.4,92,5944.21,80.5,84.2,88,81.4,65.5,55.7,5.054
2/1/25 8:37,5951.25,5951.25,5947.5,5949.5,2189,3.75,67.3,79.7,5944.67,61,72.6,84.3,82.5,66.2,57.6,4.696
2/1/25 8:38,5949.5,5951.25,5948.75,5949.5,1631,2.5,66,72.8,5945.05,61,66.8,86.4,84.1,66.8,59.3,4.286
2/1/25 8:39,5949.25,5955.75,5949.25,5952,5727,6.5,73.2,73,5945.93,70,68.4,88.2,85.7,68.5,60.9,4.482
2/1/25 8:40,5952,5958,5951.25,5956.25,3644,6.75,88.1,80.6,5947.28,87.7,78.1,94.9,89.4,72,62.9,4.446
2/1/25 8:41,5956,5957,5954.25,5955.5,1793,2.75,83.1,81.8,5948.11,82.5,80.3,92.6,90.7,74.5,65,4.304
2/1/25 8:42,5955.25,5955.5,5953,5954.5,1811,2.5,76.3,79,5949.02,68.9,74.6,89.7,90.3,76,67,4.25
2/1/25 8:43,5954.25,5954.5,5950.75,5952.25,1994,3.75,61,70,5949.52,45.2,59.9,83.1,87.4,76.2,68.7,4.339
2/1/25 8:44,5952.25,5952.75,5950.75,5952,1704,2,59.3,64.7,5950.1,42.9,51.4,81.4,85,76.2,70.1,4.036
2/1/25 8:45,5951.75,5952.75,5950.25,5952.25,1481,2.5,59.6,62.2,5950.5,45.2,48.3,82.2,83.9,76.3,71.2,3.875
2/1/25 8:46,5952,5952.5,5950.25,5952.5,1394,2.25,61.4,61.8,5950.72,40.5,44.4,82.9,83.5,76.5,72.2,3.786
2/1/25 8:47,5952.25,5954,5951.25,5953.25,1223,2.75,57.8,59.8,5951.09,45.7,45.1,85.3,84.2,77.1,73.1,3.589
2/1/25 8:48,5953.5,5958,5953,5957,2632,5,90.5,75.1,5951.54,87.1,66.1,96.9,89.3,79.4,74.2,3.679
2/1/25 8:49,5957,5959.25,5956,5958.25,2150,3.25,91.5,83.3,5952,88.9,77.5,97,92.4,81.9,75.6,3.589
2/1/25 8:50,5958.25,5958.75,5956,5957.25,1672,2.75,83,83.1,5952.47,77.8,77.6,93.6,92.9,83.5,77,3.518
2/1/25 8:51,5957.25,5960,5956.75,5959.75,2031,3.25,97.8,90.5,5953.11,97.4,87.5,99.2,95.4,86,78.7,3.464
2/1/25 8:52,5960,5960,5954,5954.5,1831,6,48.8,69.6,5953.43,43.6,65.6,81.4,89.8,85.7,80,3.714
2/1/25 8:53,5954.75,5955,5953,5954.25,1914,2,41,55.3,5953.63,41,53.3,79.5,85.7,85.4,80.9,3.393
2/1/25 8:54,5954.25,5954.5,5945.5,5949.25,4021,9,25.9,40.6,5953.5,25.9,39.6,61.6,76,82.7,81.3,3.554
2/1/25 8:55,5949.5,5952.25,5948.75,5950.75,2167,3.5,36.2,38.4,5953.41,36.2,37.9,67,72.4,81.1,81.2,3.607
2/1/25 8:56,5950.75,5951.25,5949.25,5949.75,1502,2,29.3,33.9,5953.41,29.3,33.6,63.4,68.8,79.4,80.9,3.571
2/1/25 8:57,5949.5,5951,5948.25,5950.5,1357,2.75,34.5,34.2,5953.51,34.5,34,66.1,67.7,78.3,80.4,3.5
2/1/25 8:58,5950.25,5953.25,5949,5952.5,1448,4.25,48.3,41.2,5953.63,48.3,41.2,73.2,69.9,78.5,80.1,3.661
2/1/25 8:59,5952.5,5953.25,5950.25,5951.25,1283,3,39.7,40.4,5953.79,39.7,40.4,68.8,69.4,78,79.7,3.696
2/1/25 9:00,5951.25,5952.5,5949.5,5949.75,1620,3,29.3,34.9,5953.37,29.3,34.9,63.4,67,76.8,79.2,3.75
2/1/25 9:01,5949.75,5952.25,5948.5,5951.75,1298,3.75,43.1,39,5953.21,65.8,50.3,70.5,68.4,76.9,78.8,3.821
2/1/25 9:02,5952,5953.5,5946,5948.75,3011,7.5,22.4,30.7,5952.79,36.1,43.2,58.7,64.5,75.4,78.1,4
2/1/25 9:03,5949,5952,5948.5,5951.75,1410,3.5,43.1,36.9,5952.78,76.7,59.9,56,61.1,75.7,77.7,4.018
2/1/25 9:04,5951.75,5955,5950.5,5955,1502,4.5,65.5,51.2,5952.91,100,80,72.6,65.7,77.5,77.7,4.143
2/1/25 9:05,5955,5955,5951.5,5952.25,1537,3.5,46.6,48.9,5952.91,69.4,74.7,57.5,62.4,77.4,77.6,4.161
2/1/25 9:06,5952.25,5954.75,5949.25,5949.75,1412,5.5,44.7,46.8,5952.8,41.7,58.2,38.8,53,76.1,77.3,4.125
2/1/25 9:07,5949.75,5950.25,5947,5948.25,1769,3.25,28.9,37.9,5952.57,25,41.6,29.9,43.7,74.2,76.8,4.214
2/1/25 9:08,5948.25,5948.75,5944.75,5947.5,2467,4,26.8,32.4,5951.93,26.8,34.2,25.4,36.4,72.3,76,3.857
2/1/25 9:09,5947.5,5948.5,5946,5946.75,1173,2.5,19.5,25.9,5951.39,19.5,26.9,20.9,30.2,70.3,74.9,3.786
2/1/25 9:10,5946.75,5951,5946.5,5950.75,1558,4.5,58.5,42.2,5951.09,58.5,42.7,44.8,36,70.4,74.1,3.964
2/1/25 9:11,5951,5953,5949,5950.25,1910,4,53.7,47.9,5950.56,53.7,48.2,40,37.6,69.9,73.3,4.054
2/1/25 9:12,5950.25,5953.5,5950.25,5953,1223,3.25,80.5,64.2,5950.44,80.5,64.3,56.9,45.3,71.1,72.9,3.982
2/1/25 9:13,5953,5959.25,5953,5958.5,2868,6.25,94.8,79.5,5950.87,94.8,79.6,90.2,63.3,75.3,73.4,4.214
2/1/25 9:14,5958.5,5958.5,5955,5955.5,1757,3.5,74.1,76.8,5951.3,74.1,76.9,70.5,66.2,76.9,74,4.25
2/1/25 9:15,5955.5,5955.75,5952.75,5955.25,1892,3,72.4,74.6,5951.56,72.4,74.6,68.9,67.2,78,74.7,4.196
2/1/25 9:16,5955,5955.75,5950,5950.25,1835,5.75,37.9,56.3,5951.57,37.9,56.3,36.1,54.8,75.7,74.9,4.071
2/1/25 9:17,5950.25,5951.75,5948.5,5949.5,2519,3.25,32.8,44.5,5951.46,26.4,41.3,31.1,45.3,73.3,74.6,4.054
2/1/25 9:18,5949.25,5951.75,5947.75,5948,2751,4,22.4,33.5,5951.16,11.8,26.6,21.3,35.7,70.4,73.8,4.018
2/1/25 9:19,5948,5949,5946.25,5948,2117,2.75,22.4,27.9,5950.98,13.5,20,21.3,30,67.9,72.8,3.964
2/1/25 9:20,5948.25,5948.5,5940.5,5941,3716,8,2.7,15.3,5950.1,2.7,11.3,2.6,19,61.4,70.7,4.143
2/1/25 9:21,5940.75,5944.5,5937.75,5943.75,3710,6.75,27.9,21.6,5949.49,27.9,19.6,27,22.2,57.9,68.4,4.393
2/1/25 9:22,5944,5944.5,5940.5,5941.5,2206,4,17.4,19.5,5949.11,18.1,18.8,16.9,20.1,53.2,65.6,4.393
2/1/25 9:23,5941.5,5942.25,5937.25,5938.25,2711,5,4.5,12,5948.34,5.4,12.1,4.4,13.8,44.3,61.7,4.571
2/1/25 9:24,5938.5,5938.75,5934.25,5936.25,2930,4.5,8,10,5947.31,9.3,10.7,7.8,11.4,37.7,57.4,4.571
2/1/25 9:25,5936,5936,5932.75,5933.75,3758,3.25,3.8,6.9,5946.04,5.3,8,3.7,8.3,31.5,52.7,4.536
2/1/25 9:26,5933.5,5934.75,5929,5930.5,3817,5.75,5,5.9,5944.71,6.6,7.3,4.8,6.9,26.7,47.9,4.714
2/1/25 9:27,5930.75,5930.75,5920.5,5921.75,6008,10.25,3.3,4.6,5941.99,4.4,5.8,3.2,5.4,22.4,43.3,5
2/1/25 9:28,5922,5924.25,5919.5,5921.5,6959,4.75,5.5,5.1,5939.27,6.9,6.4,4.9,5.2,19.2,38.9,5.089
2/1/25 9:29,5921.25,5921.5,5913.25,5916,8708,8.25,6.5,5.8,5936.01,8.8,7.6,5.9,5.5,16.8,34.9,5.464
2/1/25 9:30,5916,5916,5909.75,5911.25,8841,6.25,3.6,4.7,5932.67,4.3,6,3,4.5,14.3,31.1,5.5
2/1/25 9:31,5911.25,5914,5906,5912.75,9326,8,14.8,9.7,5929.91,18.6,12.3,12.5,7.7,14,28,5.839
2/1/25 9:32,5912.75,5914.75,5908.75,5909.5,7432,6,8.1,8.9,5927.82,10.7,11.5,6.6,7.2,12.6,25.2,5.982
2/1/25 9:33,5909.5,5910.75,5904.75,5908,6147,6,7.4,8.2,5925.46,10.4,10.9,6,6.7,11.4,22.7,6.214
2/1/25 9:34,5907.75,5908.75,5905,5908,4150,3.75,8.2,8.2,5924.09,10.8,10.9,6,6.4,10.4,20.5,5.911
2/1/25 9:35,5908,5909,5905.75,5906.5,5098,3.25,4.4,6.3,5922.53,6.7,8.8,3.2,5.1,9.1,18.4,5.661
2/1/25 9:36,5906.75,5907.25,5903.25,5905.25,4294,4,5.1,5.7,5921.24,9.5,9.2,3.6,4.5,8.1,16.5,5.661
2/1/25 9:37,5905,5905.5,5896,5897.25,8533,9.5,2.9,4.3,5918.57,4.9,7,2,3.5,6.9,14.8,5.982
2/1/25 9:38,5897,5898.25,5892,5896.25,7319,6.25,9.7,7,5916.3,17.7,12.4,6.3,4.6,6.8,13.3,6.107
2/1/25 9:39,5896.5,5897.25,5892.75,5893.75,5154,4.5,4.1,5.5,5914.65,7.7,10,2.6,3.8,6,12,6.179
2/1/25 9:40,5893.75,5894.75,5889.25,5892.25,6941,5.5,7.2,6.4,5912.42,11.8,10.9,4.3,4,5.7,10.9,6.161
2/1/25 9:41,5892.25,5898.5,5891.25,5893.5,6344,7.25,12.1,9.3,5910.4,19.8,15.3,6.1,4.8,5.8,9.9,5.946
2/1/25 9:42,5893.25,5893.5,5884.5,5888,11900,9,9.5,9.4,5907.74,14.3,14.8,4.7,4.8,5.6,9.1,6.25
2/1/25 9:43,5888,5894.5,5887.5,5893.25,5338,7,27.8,18.6,5906.5,35.7,25.3,11.7,7.5,6.7,8.7,6.161
2/1/25 9:44,5893.25,5895,5890.75,5892.5,5296,4.25,26.4,22.5,5905.28,35.2,30.2,10.7,8.8,7.4,8.5,6.018
2/1/25 9:45,5892.5,5893.5,5888.75,5892.25,4810,4.75,25.6,24.1,5903.99,36.9,33.6,10.4,9.4,7.9,8.4,5.786
2/1/25 9:46,5892.25,5895.25,5889,5891.25,4524,6.25,25.7,24.9,5902.8,48.2,40.9,9,9.3,8.1,8.3,5.804
2/1/25 9:47,5891,5891.75,5887.75,5890,3940,4,22.4,23.7,5901.55,39.3,40.1,7.4,8.5,7.9,8.2,5.661
2/1/25 9:48,5890.25,5890.75,5885,5887.75,3207,5.75,13.3,18.5,5900.11,23.2,31.7,4.3,6.8,7.3,8.1,5.804
2/1/25 9:49,5887.5,5889.5,5883.25,5883.25,3404,6.25,,9.2,5898.51,,15.8,,4.1,6,7.7,6.018
2/1/25 9:50,5883.25,5890,5879.75,5889.25,8219,10.25,36.9,23.1,5896.95,61.3,38.6,11.9,7.2,7,7.6,6.464
2/1/25 9:51,5889,5894.75,5887.75,5894.5,5816,7,78.7,50.9,5895.58,95.2,66.9,18.6,11.8,9.1,7.8,6.286
2/1/25 9:52,5894.5,5898.25,5893.5,5894.25,5551,4.75,77.3,64.1,5894.62,78.4,72.6,18.2,14.4,10.8,8.4,6.179
2/1/25 9:53,5894.25,5896.75,5893,5896.75,3812,3.75,90.7,77.4,5893.97,91.9,82.3,21.6,17.2,12.7,9.2,6.125
2/1/25 9:54,5896.75,5898,5891.25,5892.25,3873,6.75,66.7,72,5893.4,67.6,74.9,16.4,16.9,13.2,9.9,6.214
2/1/25 9:55,5892.25,5897,5891.75,5892.75,4132,5.25,70.3,71.1,5892.78,70.3,72.6,17.1,17,13.8,10.6,6.071
2/1/25 9:56,5892.75,5899.5,5892.25,5899.5,3263,7.25,100,85.6,5892.5,100,86.3,27.4,21.2,15.8,11.6,5.946
2/1/25 9:57,5899.5,5900.75,5896,5897,3304,4.75,82.1,83.9,5892.26,82.1,84.2,24,22.3,16.9,12.5,5.786
2/1/25 9:58,5896.75,5900.25,5896.25,5899.5,2833,4,94,89,5892.17,94,89.1,28.5,24.8,18.3,13.6,5.768
2/1/25 9:59,5899.75,5903.25,5897.5,5899,5551,5.75,81.9,85.4,5892.46,72.6,80.9,28,26.1,19.4,14.6,5.839
2/1/25 10:00,5899.25,5899.5,5892.5,5893.5,4164,7,58.5,72,5892.52,18.8,49.8,21.2,24.1,19,15.4,5.893
2/1/25 10:01,5893.5,5894.25,5888.75,5889.5,4023,5.5,41.5,56.7,5892.33,5.2,27.5,15.1,20.5,17.8,15.9,6
2/1/25 10:02,5889.75,5894.25,5887.5,5888.75,5654,6.75,38.3,47.5,5892.68,7.9,17.7,14.4,18.1,16.6,16,6.071
2/1/25 10:03,5888.75,5890.75,5886.75,5887.5,2864,4,33,40.2,5892.47,4.5,11.1,13.1,16.1,15.4,15.9,5.911
2/1/25 10:04,5887.75,5887.75,5882.5,5885.5,3367,5.25,14.5,27.4,5892.2,14.5,12.8,10.2,13.7,13.9,15.5,5.554
2/1/25 10:05,5885.5,5890,5884.5,5888.25,3705,5.5,27.7,27.5,5892.03,27.7,20.3,15.5,14.4,13.3,15.1,5.446
